profile_id,country_name,country_code,Q45,Q46,Q57,Q184,Q218,Q254
872,CAN,20,1.00,2.00,1.00,5.00,2.00,1.00
873,CAN,20,2.00,3.00,1.00,10.00,1.00,1.00
874,CAN,20,2.00,3.00,1.00,5.00,3.00,2.00
875,CAN,20,2.00,3.00,2.00,10.00,1.00,2.00
876,CAN,20,2.00,2.00,2.00,5.00,1.00,2.00
877,CAN,20,3.00,2.00,1.00,1.00,2.00,1.00
878,CAN,20,1.00,2.00,2.00,2.00,1.00,2.00
879,CAN,20,2.00,2.00,1.00,4.00,1.00,1.00
880,CAN,20,1.00,2.00,2.00,5.00,3.00,2.00
881,CAN,20,1.00,2.00,2.00,6.00,2.00,1.00
882,CAN,20,2.00,2.00,1.00,2.00,1.00,2.00
883,CAN,20,2.00,2.00,1.00,6.00,1.00,2.00
884,CAN,20,3.00,4.00,1.00,10.00,1.00,3.00
885,CAN,20,3.00,1.00,1.00,10.00,1.00,2.00
886,CAN,20,1.00,2.00,1.00,6.00,3.00,2.00
887,CAN,20,1.00,1.00,1.00,7.00,1.00,1.00
888,CAN,20,2.00,3.00,2.00,7.00,2.00,2.00
889,CAN,20,3.00,1.00,1.00,10.00,1.00,1.00
890,CAN,20,1.00,3.00,2.00,1.00,3.00,1.00
891,CAN,20,2.00,2.00,1.00,10.00,2.00,2.00
892,CAN,20,1.00,3.00,2.00,10.00,1.00,3.00
893,CAN,20,1.00,3.00,2.00,10.00,1.00,2.00
894,CAN,20,2.00,2.00,2.00,10.00,2.00,2.00
895,CAN,20,1.00,2.00,2.00,1.00,2.00,2.00
896,CAN,20,2.00,2.00,2.00,1.00,2.00,1.00
897,CAN,20,3.00,2.00,2.00,9.00,1.00,1.00
898,CAN,20,1.00,2.00,2.00,7.00,1.00,2.00
899,CAN,20,2.00,3.00,1.00,5.00,2.00,3.00
900,CAN,20,1.00,2.00,2.00,6.00,2.00,2.00
901,CAN,20,1.00,2.00,1.00,4.00,1.00,2.00
902,CAN,20,1.00,2.00,1.00,3.00,1.00,2.00
903,CAN,20,2.00,2.00,1.00,8.00,1.00,1.00
904,CAN,20,1.00,2.00,1.00,6.00,1.00,1.00
905,CAN,20,2.00,1.00,2.00,8.00,2.00,1.00
906,CAN,20,2.00,2.00,2.00,7.00,3.00,1.00
907,CAN,20,1.00,2.00,2.00,2.00,1.00,2.00
908,CAN,20,3.00,2.00,2.00,5.00,1.00,3.00
909,CAN,20,2.00,3.00,2.00,9.00,1.00,1.00
910,CAN,20,1.00,2.00,1.00,8.00,1.00,2.00
911,CAN,20,2.00,2.00,1.00,10.00,1.00,1.00
912,CAN,20,2.00,3.00,2.00,8.00,2.00,2.00
913,CAN,20,2.00,2.00,1.00,9.00,1.00,1.00
914,CAN,20,2.00,2.00,1.00,8.00,2.00,1.00
915,CAN,20,1.00,2.00,1.00,10.00,2.00,2.00
916,CAN,20,1.00,2.00,2.00,6.00,2.00,1.00
917,CAN,20,1.00,1.00,1.00,6.00,2.00,1.00
918,CAN,20,3.00,2.00,2.00,10.00,1.00,2.00
919,CAN,20,2.00,2.00,2.00,9.00,1.00,2.00
920,CAN,20,2.00,2.00,1.00,6.00,3.00,2.00
921,CAN,20,2.00,2.00,1.00,2.00,1.00,2.00
922,CAN,20,2.00,2.00,1.00,5.00,3.00,1.00
923,CAN,20,1.00,3.00,1.00,7.00,1.00,3.00
924,CAN,20,2.00,2.00,1.00,8.00,1.00,2.00
925,CAN,20,2.00,2.00,2.00,5.00,1.00,2.00
926,CAN,20,2.00,2.00,2.00,10.00,1.00,2.00
927,CAN,20,2.00,2.00,1.00,6.00,3.00,2.00
928,CAN,20,1.00,2.00,1.00,3.00,1.00,1.00
929,CAN,20,1.00,3.00,2.00,1.00,3.00,1.00
930,CAN,20,2.00,3.00,1.00,6.00,1.00,2.00
931,CAN,20,1.00,1.00,2.00,1.00,1.00,5.00
932,CAN,20,3.00,1.00,2.00,6.00,1.00,4.00
933,CAN,20,1.00,3.00,2.00,5.00,2.00,3.00
934,CAN,20,2.00,2.00,2.00,7.00,2.00,5.00
935,CAN,20,2.00,2.00,2.00,5.00,1.00,2.00
936,CAN,20,3.00,3.00,2.00,5.00,2.00,1.00
937,CAN,20,1.00,1.00,1.00,3.00,1.00,5.00
938,CAN,20,3.00,2.00,2.00,10.00,1.00,1.00
939,CAN,20,2.00,2.00,1.00,7.00,1.00,1.00
940,CAN,20,2.00,3.00,2.00,3.00,2.00,2.00
941,CAN,20,2.00,1.00,1.00,10.00,2.00,2.00
942,CAN,20,1.00,2.00,1.00,1.00,2.00,1.00
943,CAN,20,3.00,2.00,1.00,9.00,1.00,2.00
944,CAN,20,1.00,2.00,2.00,1.00,2.00,1.00
945,CAN,20,1.00,1.00,2.00,7.00,3.00,1.00
946,CAN,20,2.00,2.00,1.00,10.00,1.00,3.00
947,CAN,20,2.00,3.00,2.00,5.00,2.00,2.00
948,CAN,20,1.00,2.00,1.00,8.00,1.00,3.00
949,CAN,20,2.00,2.00,1.00,10.00,2.00,2.00
950,CAN,20,1.00,1.00,1.00,7.00,2.00,2.00
951,CAN,20,1.00,4.00,2.00,5.00,2.00,3.00
952,CAN,20,2.00,2.00,1.00,10.00,1.00,2.00
953,CAN,20,1.00,1.00,1.00,3.00,1.00,1.00
954,CAN,20,1.00,2.00,1.00,7.00,3.00,2.00
955,CAN,20,2.00,2.00,1.00,4.00,2.00,1.00
956,CAN,20,3.00,4.00,2.00,8.00,2.00,3.00
957,CAN,20,2.00,2.00,1.00,7.00,1.00,1.00
958,CAN,20,1.00,2.00,2.00,5.00,1.00,2.00
959,CAN,20,2.00,2.00,2.00,5.00,1.00,5.00
960,CAN,20,3.00,1.00,1.00,8.00,1.00,2.00
961,CAN,20,3.00,1.00,2.00,10.00,1.00,1.00
962,CAN,20,1.00,2.00,1.00,5.00,2.00,2.00
963,CAN,20,3.00,3.00,2.00,1.00,1.00,3.00
964,CAN,20,2.00,2.00,2.00,10.00,1.00,1.00
965,CAN,20,1.00,1.00,1.00,1.00,1.00,2.00
966,CAN,20,1.00,2.00,2.00,8.00,1.00,1.00
967,CAN,20,1.00,2.00,2.00,10.00,1.00,1.00
968,CAN,20,1.00,2.00,2.00,8.00,2.00,3.00
969,CAN,20,1.00,2.00,1.00,5.00,2.00,1.00
970,CAN,20,2.00,2.00,2.00,6.00,2.00,1.00
971,CAN,20,2.00,2.00,2.00,7.00,1.00,2.00
972,CAN,20,1.00,2.00,1.00,1.00,1.00,2.00
973,CAN,20,1.00,2.00,2.00,4.00,1.00,1.00
974,CAN,20,2.00,2.00,1.00,10.00,1.00,2.00
975,CAN,20,1.00,2.00,1.00,1.00,3.00,1.00
976,CAN,20,2.00,2.00,2.00,6.00,3.00,5.00
977,CAN,20,3.00,2.00,2.00,10.00,1.00,2.00
978,CAN,20,2.00,2.00,1.00,10.00,1.00,1.00
979,CAN,20,2.00,2.00,1.00,8.00,2.00,1.00
980,CAN,20,1.00,1.00,2.00,1.00,2.00,5.00
981,CAN,20,1.00,2.00,1.00,9.00,2.00,2.00
982,CAN,20,2.00,2.00,1.00,10.00,1.00,2.00
983,CAN,20,2.00,2.00,2.00,5.00,1.00,3.00
984,CAN,20,1.00,2.00,2.00,6.00,2.00,1.00
985,CAN,20,1.00,2.00,1.00,1.00,3.00,2.00
986,CAN,20,3.00,2.00,1.00,8.00,2.00,1.00
987,CAN,20,2.00,2.00,1.00,5.00,2.00,5.00
988,CAN,20,2.00,2.00,2.00,7.00,1.00,1.00
989,CAN,20,3.00,2.00,1.00,7.00,2.00,1.00
990,CAN,20,3.00,2.00,1.00,5.00,2.00,1.00
991,CAN,20,2.00,1.00,2.00,5.00,2.00,1.00
992,CAN,20,1.00,2.00,2.00,8.00,2.00,1.00
993,CAN,20,1.00,1.00,2.00,7.00,1.00,2.00
994,CAN,20,3.00,1.00,1.00,1.00,1.00,5.00
995,CAN,20,3.00,3.00,2.00,10.00,1.00,4.00
996,CAN,20,3.00,4.00,2.00,9.00,1.00,2.00
997,CAN,20,3.00,2.00,1.00,10.00,1.00,1.00
998,CAN,20,2.00,2.00,1.00,8.00,2.00,1.00
999,CAN,20,2.00,2.00,1.00,10.00,2.00,1.00
1000,CAN,20,1.00,2.00,2.00,7.00,2.00,2.00
1001,CAN,20,1.00,2.00,1.00,10.00,1.00,1.00
1002,CAN,20,2.00,2.00,2.00,10.00,1.00,3.00
1003,CAN,20,2.00,2.00,2.00,7.00,1.00,1.00
1004,CAN,20,1.00,2.00,1.00,1.00,1.00,1.00
1005,CAN,20,1.00,2.00,2.00,8.00,2.00,2.00
1006,CAN,20,1.00,2.00,2.00,5.00,2.00,5.00
1007,CAN,20,1.00,1.00,1.00,8.00,1.00,1.00
1008,CAN,20,2.00,2.00,1.00,5.00,2.00,1.00
1009,CAN,20,2.00,2.00,1.00,8.00,3.00,1.00
1010,CAN,20,1.00,2.00,1.00,7.00,1.00,2.00
1011,CAN,20,3.00,2.00,1.00,10.00,1.00,1.00
1012,CAN,20,1.00,2.00,2.00,7.00,1.00,2.00
1013,CAN,20,1.00,2.00,2.00,5.00,2.00,2.00
1014,CAN,20,2.00,2.00,1.00,10.00,1.00,1.00
1015,CAN,20,2.00,2.00,1.00,6.00,2.00,1.00
1016,CAN,20,1.00,2.00,2.00,8.00,2.00,2.00
1017,CAN,20,1.00,1.00,1.00,9.00,1.00,2.00
1018,CAN,20,2.00,3.00,2.00,9.00,1.00,1.00
1019,CAN,20,1.00,2.00,2.00,10.00,3.00,2.00
1020,CAN,20,1.00,2.00,2.00,6.00,1.00,2.00
1021,CAN,20,1.00,2.00,1.00,6.00,2.00,2.00
1022,CAN,20,1.00,2.00,1.00,2.00,2.00,5.00
1023,CAN,20,2.00,2.00,1.00,8.00,2.00,1.00
1024,CAN,20,1.00,2.00,1.00,7.00,2.00,1.00
1025,CAN,20,2.00,3.00,2.00,10.00,1.00,2.00
1026,CAN,20,2.00,2.00,2.00,9.00,1.00,1.00
1027,CAN,20,1.00,1.00,2.00,1.00,2.00,1.00
1028,CAN,20,2.00,1.00,1.00,9.00,1.00,1.00
1029,CAN,20,2.00,2.00,2.00,9.00,1.00,2.00
1030,CAN,20,2.00,2.00,2.00,10.00,1.00,3.00
1031,CAN,20,2.00,3.00,1.00,7.00,2.00,2.00
1032,CAN,20,1.00,1.00,2.00,7.00,1.00,2.00
1033,CAN,20,2.00,1.00,2.00,7.00,2.00,1.00
1034,CAN,20,1.00,2.00,2.00,8.00,1.00,2.00
1035,CAN,20,2.00,2.00,1.00,7.00,1.00,2.00
1036,CAN,20,3.00,3.00,2.00,10.00,1.00,1.00
1037,CAN,20,3.00,2.00,1.00,10.00,1.00,1.00
1038,CAN,20,1.00,1.00,1.00,5.00,2.00,2.00
1039,CAN,20,1.00,1.00,2.00,10.00,3.00,1.00
1040,CAN,20,1.00,2.00,1.00,4.00,1.00,1.00
1041,CAN,20,3.00,2.00,2.00,6.00,1.00,1.00
1042,CAN,20,3.00,3.00,2.00,7.00,1.00,3.00
1043,CAN,20,1.00,1.00,1.00,1.00,1.00,1.00
1044,CAN,20,2.00,1.00,1.00,10.00,2.00,1.00
1045,CAN,20,2.00,3.00,2.00,1.00,2.00,1.00
1046,CAN,20,1.00,2.00,2.00,8.00,1.00,1.00
1047,CAN,20,1.00,2.00,2.00,2.00,1.00,1.00
1048,CAN,20,1.00,2.00,2.00,8.00,2.00,1.00
1049,CAN,20,1.00,2.00,1.00,5.00,1.00,2.00
1050,CAN,20,2.00,3.00,2.00,10.00,2.00,2.00
1051,CAN,20,3.00,3.00,2.00,9.00,1.00,3.00
1052,CAN,20,2.00,2.00,1.00,10.00,1.00,1.00
1053,CAN,20,3.00,2.00,1.00,5.00,2.00,3.00
1054,CAN,20,3.00,2.00,1.00,8.00,1.00,1.00
1055,CAN,20,2.00,2.00,2.00,5.00,3.00,2.00
1056,CAN,20,1.00,2.00,2.00,8.00,1.00,2.00
1057,CAN,20,1.00,3.00,2.00,5.00,2.00,2.00
1058,CAN,20,2.00,1.00,2.00,3.00,1.00,1.00
1059,CAN,20,2.00,2.00,1.00,8.00,3.00,2.00
1060,CAN,20,2.00,2.00,2.00,8.00,3.00,3.00
1061,CAN,20,1.00,1.00,2.00,5.00,2.00,4.00
1062,CAN,20,1.00,2.00,2.00,10.00,1.00,1.00
1063,CAN,20,3.00,2.00,1.00,10.00,1.00,2.00
1064,CAN,20,3.00,1.00,2.00,2.00,1.00,3.00
1065,CAN,20,2.00,2.00,2.00,7.00,3.00,1.00
1066,CAN,20,1.00,2.00,2.00,4.00,1.00,1.00
1067,CAN,20,1.00,1.00,2.00,5.00,1.00,1.00
1068,CAN,20,2.00,1.00,1.00,1.00,1.00,1.00
1069,CAN,20,2.00,1.00,1.00,8.00,1.00,1.00
1070,CAN,20,2.00,2.00,2.00,7.00,1.00,2.00
1071,CAN,20,2.00,2.00,2.00,1.00,1.00,1.00
1072,CAN,20,1.00,2.00,2.00,5.00,1.00,1.00
1073,CAN,20,1.00,3.00,2.00,6.00,2.00,2.00
1074,CAN,20,3.00,3.00,2.00,10.00,1.00,2.00
1075,CAN,20,2.00,2.00,1.00,8.00,1.00,2.00
1076,CAN,20,1.00,2.00,1.00,7.00,1.00,1.00
1077,CAN,20,3.00,3.00,2.00,10.00,1.00,2.00
1078,CAN,20,2.00,1.00,1.00,8.00,1.00,1.00
1079,CAN,20,1.00,2.00,2.00,2.00,1.00,1.00
1080,CAN,20,2.00,2.00,1.00,5.00,2.00,1.00
1081,CAN,20,1.00,2.00,1.00,5.00,1.00,2.00
1082,CAN,20,1.00,1.00,1.00,8.00,1.00,2.00
1083,CAN,20,1.00,2.00,1.00,9.00,1.00,1.00
1084,CAN,20,1.00,1.00,1.00,8.00,1.00,2.00
1085,CAN,20,1.00,1.00,1.00,1.00,2.00,2.00
1086,CAN,20,2.00,2.00,2.00,8.00,2.00,2.00
1087,CAN,20,2.00,3.00,1.00,8.00,1.00,1.00
1088,CAN,20,3.00,3.00,2.00,10.00,1.00,1.00
1089,CAN,20,1.00,1.00,2.00,5.00,1.00,1.00
1090,CAN,20,1.00,2.00,1.00,2.00,2.00,1.00
1091,CAN,20,1.00,2.00,2.00,10.00,2.00,1.00
1092,CAN,20,3.00,2.00,2.00,10.00,3.00,4.00
1093,CAN,20,2.00,3.00,2.00,1.00,1.00,5.00
1094,CAN,20,2.00,3.00,2.00,8.00,1.00,2.00
1095,CAN,20,1.00,2.00,1.00,9.00,1.00,1.00
1096,CAN,20,2.00,2.00,2.00,8.00,1.00,2.00
1097,CAN,20,1.00,2.00,1.00,6.00,1.00,2.00
1098,CAN,20,1.00,1.00,2.00,1.00,2.00,1.00
1099,CAN,20,2.00,2.00,2.00,5.00,3.00,1.00
1100,CAN,20,2.00,2.00,2.00,9.00,1.00,2.00
1101,CAN,20,2.00,3.00,2.00,6.00,2.00,1.00
1102,CAN,20,2.00,2.00,1.00,8.00,3.00,1.00
1103,CAN,20,3.00,3.00,1.00,10.00,1.00,1.00
1104,CAN,20,2.00,1.00,1.00,6.00,2.00,1.00
1105,CAN,20,2.00,2.00,1.00,10.00,3.00,2.00
1106,CAN,20,2.00,2.00,2.00,10.00,1.00,2.00
1107,CAN,20,1.00,2.00,1.00,5.00,1.00,1.00
1108,CAN,20,1.00,2.00,2.00,5.00,2.00,2.00
1109,CAN,20,1.00,2.00,1.00,3.00,1.00,2.00
1110,CAN,20,2.00,2.00,2.00,8.00,1.00,2.00
1111,CAN,20,2.00,2.00,2.00,7.00,3.00,1.00
1112,CAN,20,3.00,2.00,1.00,10.00,1.00,2.00
1113,CAN,20,2.00,2.00,2.00,10.00,1.00,3.00
1114,CAN,20,2.00,2.00,1.00,5.00,2.00,1.00
1115,CAN,20,2.00,2.00,2.00,10.00,2.00,3.00
1116,CAN,20,1.00,2.00,1.00,5.00,1.00,1.00
1117,CAN,20,2.00,2.00,2.00,8.00,1.00,3.00
1118,CAN,20,1.00,2.00,2.00,1.00,2.00,1.00
1119,CAN,20,2.00,3.00,1.00,1.00,2.00,2.00
1120,CAN,20,2.00,2.00,2.00,9.00,1.00,1.00
1121,CAN,20,2.00,4.00,2.00,5.00,1.00,1.00
1122,CAN,20,2.00,2.00,1.00,7.00,1.00,2.00
1123,CAN,20,2.00,2.00,1.00,7.00,2.00,2.00
1124,CAN,20,1.00,3.00,1.00,10.00,1.00,1.00
1125,CAN,20,3.00,2.00,2.00,10.00,1.00,2.00
1126,CAN,20,1.00,1.00,2.00,1.00,1.00,1.00
1127,CAN,20,1.00,2.00,2.00,1.00,2.00,1.00
1128,CAN,20,2.00,2.00,2.00,7.00,1.00,5.00
1129,CAN,20,3.00,2.00,2.00,7.00,1.00,2.00
1130,CAN,20,1.00,2.00,1.00,7.00,3.00,1.00
1131,CAN,20,1.00,1.00,1.00,10.00,1.00,1.00
1132,CAN,20,2.00,2.00,1.00,5.00,3.00,2.00
1133,CAN,20,2.00,2.00,2.00,8.00,2.00,1.00
1134,CAN,20,3.00,2.00,1.00,5.00,2.00,4.00
1135,CAN,20,2.00,3.00,2.00,4.00,2.00,3.00
1136,CAN,20,2.00,2.00,1.00,3.00,3.00,1.00
1137,CAN,20,3.00,3.00,2.00,10.00,3.00,3.00
1138,CAN,20,3.00,2.00,2.00,7.00,2.00,1.00
1139,CAN,20,3.00,2.00,1.00,9.00,1.00,3.00
1140,CAN,20,3.00,2.00,1.00,10.00,2.00,1.00
1141,CAN,20,2.00,2.00,1.00,10.00,2.00,2.00
1142,CAN,20,2.00,1.00,1.00,5.00,2.00,2.00
1143,CAN,20,1.00,1.00,1.00,8.00,2.00,1.00
1144,CAN,20,1.00,2.00,2.00,8.00,3.00,1.00
1145,CAN,20,1.00,2.00,1.00,8.00,1.00,2.00
1146,CAN,20,1.00,3.00,2.00,5.00,3.00,2.00
1147,CAN,20,1.00,2.00,2.00,5.00,2.00,1.00
1148,CAN,20,2.00,2.00,1.00,6.00,1.00,1.00
1149,CAN,20,2.00,2.00,2.00,1.00,1.00,1.00
1150,CAN,20,1.00,2.00,1.00,1.00,1.00,2.00
1151,CAN,20,1.00,2.00,1.00,8.00,1.00,1.00
1152,CAN,20,2.00,2.00,1.00,9.00,2.00,1.00
1153,CAN,20,1.00,2.00,2.00,7.00,2.00,2.00
1154,CAN,20,1.00,3.00,2.00,7.00,2.00,1.00
1155,CAN,20,1.00,2.00,1.00,5.00,2.00,1.00
1156,CAN,20,2.00,3.00,1.00,10.00,2.00,2.00
1157,CAN,20,2.00,2.00,2.00,3.00,1.00,2.00
1158,CAN,20,1.00,1.00,1.00,1.00,2.00,1.00
1159,CAN,20,3.00,2.00,1.00,9.00,1.00,1.00
1160,CAN,20,1.00,2.00,1.00,7.00,2.00,1.00
1161,CAN,20,1.00,2.00,2.00,5.00,1.00,1.00
1162,CAN,20,1.00,2.00,1.00,6.00,1.00,2.00
1163,CAN,20,1.00,1.00,2.00,6.00,1.00,1.00
1164,CAN,20,2.00,2.00,2.00,9.00,1.00,1.00
1165,CAN,20,1.00,2.00,2.00,10.00,1.00,1.00
1166,CAN,20,2.00,1.00,1.00,9.00,2.00,1.00
1167,CAN,20,1.00,1.00,2.00,6.00,1.00,1.00
1168,CAN,20,2.00,2.00,1.00,10.00,1.00,1.00
1169,CAN,20,1.00,2.00,1.00,8.00,1.00,1.00
1170,CAN,20,1.00,2.00,1.00,7.00,1.00,2.00
1171,CAN,20,1.00,2.00,2.00,7.00,3.00,1.00
1172,CAN,20,2.00,2.00,1.00,1.00,2.00,1.00
1173,CAN,20,2.00,3.00,2.00,10.00,2.00,2.00
1174,CAN,20,1.00,2.00,1.00,8.00,2.00,1.00
1175,CAN,20,2.00,2.00,2.00,10.00,1.00,1.00
1176,CAN,20,1.00,2.00,2.00,5.00,2.00,2.00
1177,CAN,20,1.00,2.00,1.00,8.00,1.00,2.00
1178,CAN,20,1.00,2.00,1.00,10.00,2.00,1.00
1179,CAN,20,2.00,2.00,2.00,1.00,1.00,1.00
1180,CAN,20,1.00,2.00,2.00,8.00,3.00,1.00
1181,CAN,20,1.00,2.00,1.00,8.00,1.00,1.00
1182,CAN,20,3.00,2.00,1.00,6.00,2.00,2.00
1183,CAN,20,1.00,1.00,2.00,1.00,1.00,2.00
1184,CAN,20,1.00,2.00,2.00,6.00,3.00,1.00
1185,CAN,20,2.00,2.00,2.00,5.00,1.00,2.00
1186,CAN,20,2.00,1.00,2.00,10.00,1.00,1.00
1187,CAN,20,1.00,1.00,1.00,8.00,1.00,1.00
1188,CAN,20,2.00,2.00,2.00,3.00,3.00,2.00
1189,CAN,20,1.00,1.00,2.00,6.00,2.00,1.00
1190,CAN,20,1.00,1.00,1.00,6.00,1.00,1.00
1191,CAN,20,1.00,2.00,2.00,4.00,2.00,1.00
1192,CAN,20,2.00,2.00,2.00,9.00,1.00,1.00
1193,CAN,20,1.00,2.00,1.00,5.00,1.00,2.00
1194,CAN,20,2.00,2.00,2.00,8.00,1.00,1.00
1195,CAN,20,3.00,2.00,1.00,7.00,1.00,2.00
1196,CAN,20,1.00,2.00,2.00,9.00,1.00,2.00
1197,CAN,20,2.00,2.00,1.00,7.00,2.00,1.00
1198,CAN,20,2.00,2.00,1.00,8.00,1.00,2.00
1199,CAN,20,1.00,2.00,2.00,10.00,1.00,1.00
1200,CAN,20,1.00,1.00,2.00,3.00,2.00,2.00
1201,CAN,20,3.00,1.00,1.00,8.00,2.00,1.00
1202,CAN,20,2.00,2.00,1.00,6.00,2.00,1.00
1203,CAN,20,1.00,2.00,1.00,4.00,2.00,2.00
1204,CAN,20,1.00,2.00,1.00,8.00,1.00,2.00
1205,CAN,20,2.00,2.00,1.00,9.00,1.00,1.00
1206,CAN,20,1.00,2.00,1.00,1.00,1.00,1.00
1207,CAN,20,1.00,2.00,1.00,7.00,1.00,1.00
1208,CAN,20,3.00,2.00,2.00,3.00,2.00,2.00
1209,CAN,20,3.00,2.00,2.00,5.00,2.00,1.00
1210,CAN,20,1.00,2.00,1.00,8.00,2.00,3.00
1211,CAN,20,1.00,1.00,2.00,8.00,2.00,1.00
1212,CAN,20,1.00,2.00,1.00,10.00,2.00,3.00
1213,CAN,20,2.00,2.00,2.00,10.00,2.00,2.00
1214,CAN,20,1.00,2.00,1.00,5.00,1.00,2.00
1215,CAN,20,2.00,2.00,1.00,1.00,1.00,3.00
1216,CAN,20,2.00,3.00,2.00,5.00,3.00,5.00
1217,CAN,20,2.00,2.00,1.00,8.00,3.00,2.00
1218,CAN,20,1.00,2.00,2.00,1.00,1.00,1.00
1219,CAN,20,2.00,2.00,1.00,7.00,1.00,1.00
1220,CAN,20,1.00,1.00,1.00,5.00,2.00,1.00
1221,CAN,20,2.00,2.00,2.00,6.00,1.00,1.00
1222,CAN,20,2.00,1.00,1.00,10.00,1.00,2.00
1223,CAN,20,2.00,2.00,2.00,7.00,2.00,1.00
1224,CAN,20,1.00,2.00,2.00,5.00,2.00,1.00
1225,CAN,20,2.00,2.00,1.00,5.00,2.00,1.00
1226,CAN,20,2.00,2.00,1.00,10.00,1.00,1.00
1227,CAN,20,1.00,2.00,1.00,9.00,1.00,3.00
1228,CAN,20,2.00,3.00,1.00,10.00,1.00,2.00
1229,CAN,20,1.00,1.00,1.00,10.00,2.00,1.00
1230,CAN,20,1.00,2.00,2.00,7.00,1.00,1.00
1231,CAN,20,1.00,1.00,2.00,1.00,1.00,2.00
1232,CAN,20,2.00,2.00,2.00,7.00,2.00,3.00
1233,CAN,20,2.00,1.00,1.00,6.00,1.00,1.00
1234,CAN,20,2.00,2.00,1.00,9.00,2.00,1.00
1235,CAN,20,1.00,1.00,1.00,10.00,1.00,1.00
1236,CAN,20,1.00,4.00,2.00,5.00,2.00,3.00
1237,CAN,20,1.00,2.00,2.00,7.00,2.00,2.00
1238,CAN,20,2.00,2.00,1.00,3.00,1.00,2.00
1239,CAN,20,2.00,2.00,2.00,10.00,3.00,3.00
1240,CAN,20,1.00,1.00,1.00,7.00,2.00,3.00
1241,CAN,20,2.00,2.00,1.00,7.00,2.00,2.00
1242,CAN,20,3.00,2.00,2.00,10.00,2.00,3.00
1243,CAN,20,1.00,1.00,1.00,10.00,1.00,2.00
1244,CAN,20,1.00,2.00,2.00,10.00,1.00,1.00
1245,CAN,20,3.00,3.00,1.00,10.00,1.00,1.00
1246,CAN,20,3.00,2.00,1.00,10.00,1.00,3.00
1247,CAN,20,1.00,2.00,2.00,8.00,2.00,2.00
1248,CAN,20,1.00,2.00,2.00,1.00,1.00,2.00
1249,CAN,20,2.00,1.00,2.00,5.00,3.00,1.00
1250,CAN,20,2.00,2.00,2.00,5.00,1.00,1.00
1251,CAN,20,3.00,2.00,1.00,10.00,2.00,2.00
1252,CAN,20,2.00,1.00,1.00,1.00,2.00,1.00
1253,CAN,20,3.00,2.00,1.00,10.00,1.00,4.00
1254,CAN,20,3.00,2.00,2.00,3.00,2.00,2.00
1255,CAN,20,2.00,2.00,1.00,9.00,1.00,3.00
1256,CAN,20,1.00,2.00,1.00,4.00,1.00,1.00
1257,CAN,20,3.00,2.00,1.00,10.00,1.00,2.00
1258,CAN,20,2.00,3.00,1.00,1.00,2.00,1.00
1259,CAN,20,1.00,2.00,1.00,7.00,1.00,1.00
1260,CAN,20,2.00,2.00,1.00,10.00,2.00,1.00
1261,CAN,20,1.00,2.00,2.00,6.00,2.00,1.00
1262,CAN,20,2.00,2.00,1.00,5.00,1.00,1.00
1263,CAN,20,2.00,1.00,2.00,1.00,3.00,2.00
1264,CAN,20,2.00,2.00,2.00,7.00,3.00,1.00
1265,CAN,20,2.00,2.00,2.00,1.00,2.00,2.00
1266,CAN,20,2.00,1.00,1.00,10.00,1.00,2.00
1267,CAN,20,2.00,3.00,1.00,8.00,1.00,2.00
1268,CAN,20,1.00,1.00,1.00,10.00,3.00,1.00
1269,CAN,20,2.00,1.00,2.00,9.00,1.00,2.00
1270,CAN,20,1.00,3.00,2.00,1.00,2.00,1.00
1271,CAN,20,1.00,1.00,2.00,8.00,3.00,1.00
1272,CAN,20,3.00,4.00,2.00,8.00,3.00,2.00
1273,CAN,20,3.00,3.00,2.00,8.00,1.00,2.00
1274,CAN,20,2.00,2.00,1.00,4.00,2.00,2.00
1275,CAN,20,2.00,2.00,1.00,1.00,1.00,5.00
1276,CAN,20,3.00,2.00,1.00,8.00,2.00,1.00
1277,CAN,20,3.00,2.00,2.00,10.00,1.00,2.00
1278,CAN,20,3.00,3.00,1.00,9.00,1.00,1.00
1279,CAN,20,2.00,2.00,1.00,9.00,1.00,2.00
1280,CAN,20,2.00,2.00,2.00,5.00,3.00,1.00
1281,CAN,20,2.00,2.00,1.00,9.00,2.00,1.00
1282,CAN,20,2.00,1.00,1.00,1.00,3.00,1.00
1283,CAN,20,1.00,3.00,2.00,10.00,3.00,1.00
1284,CAN,20,2.00,3.00,1.00,7.00,1.00,1.00
1285,CAN,20,1.00,1.00,2.00,10.00,1.00,1.00
1286,CAN,20,1.00,1.00,1.00,8.00,1.00,1.00
1287,CAN,20,3.00,2.00,1.00,10.00,1.00,5.00
1288,CAN,20,2.00,4.00,2.00,7.00,1.00,1.00
1289,CAN,20,2.00,2.00,2.00,8.00,2.00,1.00
1290,CAN,20,1.00,1.00,2.00,10.00,1.00,1.00
1291,CAN,20,1.00,1.00,1.00,9.00,3.00,1.00
1292,CAN,20,2.00,2.00,1.00,8.00,2.00,1.00
1293,CAN,20,2.00,2.00,1.00,5.00,1.00,2.00
1294,CAN,20,3.00,2.00,2.00,5.00,1.00,1.00
1295,CAN,20,1.00,2.00,2.00,10.00,1.00,2.00
1296,CAN,20,2.00,4.00,2.00,10.00,2.00,1.00
1297,CAN,20,1.00,2.00,2.00,1.00,1.00,1.00
1298,CAN,20,2.00,2.00,1.00,8.00,2.00,2.00
